CaseID,ActivityID,CompleteTimestamp
485,9,2011-07-19 07:17:05
485,1,2011-09-01 06:20:28
486,0,2011-04-21 11:25:10
486,11,2011-04-21 11:25:33
486,13,2011-04-28 04:23:13
486,11,2011-05-03 06:56:43
486,13,2011-05-03 07:22:43
486,11,2011-05-04 10:01:02
486,13,2011-05-04 10:03:40
486,11,2011-05-05 11:14:12
486,9,2011-05-05 11:15:42
486,1,2011-06-19 11:16:14
487,0,2012-03-15 11:30:54
487,11,2012-03-16 06:13:25
487,9,2012-04-11 04:26:38
487,1,2012-05-11 04:27:07
488,0,2010-07-28 07:45:35
488,11,2010-07-29 10:47:58
488,9,2010-07-30 04:46:28
488,1,2010-08-28 07:50:18
490,0,2013-06-12 12:58:52
490,11,2013-06-19 04:52:40
490,13,2013-06-19 04:53:36
490,9,2013-07-03 13:58:29
490,1,2013-07-18 13:58:49
492,0,2013-02-06 09:03:05
492,11,2013-03-14 12:39:51
492,9,2013-03-14 13:18:15
492,1,2013-03-29 13:18:35
494,0,2012-01-19 09:41:57
494,9,2012-01-19 09:42:05
494,1,2012-02-21 09:51:00
495,0,2012-01-17 09:39:41
495,11,2012-01-17 12:31:59
495,9,2012-01-17 12:49:02
495,1,2012-02-17 09:40:14
497,0,2010-06-23 12:39:30
497,0,2010-06-23 13:01:26
497,0,2010-06-24 04:46:16
497,11,2010-06-24 04:46:32
497,9,2010-06-24 07:33:16
497,11,2010-07-14 07:28:32
497,13,2010-07-26 06:27:55
497,11,2010-08-06 10:09:51
497,9,2010-08-06 10:10:30
497,1,2010-08-06 10:56:43
498,0,2012-06-13 05:56:27
498,11,2012-06-13 07:33:42
498,9,2012-06-15 11:49:10
498,1,2012-07-14 06:00:28
499,0,2012-03-26 09:58:55
499,11,2012-03-28 12:35:40
499,13,2012-03-28 12:39:42
499,9,2012-03-30 11:07:19
499,1,2012-04-28 07:30:51
500,0,2012-10-05 12:03:20
500,13,2012-10-05 12:09:27
500,11,2012-10-09 12:21:05
500,13,2012-10-12 09:53:57
500,9,2012-11-02 15:00:41
500,1,2012-11-17 15:00:58
501,0,2013-08-07 10:19:28
501,11,2013-08-21 05:58:38
501,7,2013-08-23 09:54:00
501,13,2013-08-23 10:24:54
501,9,2013-09-09 12:32:15
501,1,2013-09-24 12:32:34
502,0,2013-04-22 12:27:04
502,11,2013-05-03 04:47:34
502,13,2013-05-08 04:49:26
502,9,2013-05-08 09:30:22
502,1,2013-05-23 09:30:40
504,0,2011-04-12 05:01:20
504,11,2011-04-12 07:40:21
504,9,2011-04-12 07:41:04
504,1,2011-05-30 05:10:41
505,0,2011-10-17 06:03:32
505,11,2011-10-17 11:17:21
505,9,2011-10-17 12:16:10
505,9,2011-10-17 12:16:10
505,1,2011-11-17 08:10:24
506,0,2010-10-27 12:56:42
506,11,2010-10-29 09:01:37
506,9,2010-10-29 10:39:35
506,1,2010-12-04 15:00:23
507,0,2011-05-26 04:21:01
507,11,2011-05-26 04:21:27
507,9,2011-05-26 07:08:06
507,1,2011-07-13 04:30:37
508,0,2011-03-07 12:17:51
508,11,2011-03-07 12:19:11
508,11,2011-03-07 12:19:48
508,11,2011-03-10 14:10:49
508,9,2011-04-20 12:58:03
508,1,2011-05-05 12:58:23
510,0,2011-09-21 07:18:24
510,9,2011-09-21 12:56:08
510,1,2011-10-22 07:20:33
511,0,2012-05-23 07:55:04
511,11,2012-05-24 07:00:15
511,9,2012-05-24 08:20:17
511,1,2012-06-30 08:00:43
512,0,2010-10-05 11:55:27
512,11,2010-10-05 12:09:10
512,9,2010-10-05 12:09:39
512,1,2010-11-05 14:00:53
513,0,2013-09-06 12:53:55
513,11,2013-09-10 05:06:41
513,13,2013-09-10 06:51:12
513,11,2013-09-18 04:27:51
513,13,2013-09-18 07:29:16
513,9,2013-09-30 05:51:29
513,1,2013-10-15 05:51:44
515,0,2012-06-20 12:05:18
515,11,2012-06-21 05:12:28
515,13,2012-07-06 04:20:14
515,9,2012-07-06 11:59:10
515,1,2012-07-21 11:59:23
516,0,2011-09-02 12:14:41
516,0,2011-09-14 04:54:09
516,11,2011-09-14 06:24:43
516,9,2011-09-15 09:22:27
516,1,2011-10-16 12:21:25
517,0,2013-07-22 09:34:49
517,11,2013-07-26 12:08:54
517,13,2013-07-30 10:13:04
517,9,2013-08-14 04:22:57
517,1,2013-08-29 04:23:14
518,0,2013-04-09 12:56:46
518,11,2013-04-26 07:08:16
518,13,2013-04-29 07:33:35
518,9,2013-04-30 07:09:02
518,1,2013-05-15 07:09:17
519,0,2012-07-31 11:44:06
519,11,2012-08-02 05:22:07
519,9,2012-08-03 05:24:51
519,1,2012-09-13 11:50:27
520,0,2012-05-03 06:57:21
520,11,2012-05-03 10:21:49
520,9,2012-05-03 11:37:24
520,1,2012-06-05 07:00:27
523,0,2013-01-14 12:44:14
523,11,2013-02-06 15:06:37
523,9,2013-02-13 07:10:51
523,1,2013-02-28 07:11:10
524,0,2011-04-15 12:21:04
524,11,2011-04-21 12:54:19
524,9,2011-04-21 12:55:24
524,1,2011-05-18 12:30:27
525,0,2013-02-07 08:33:31
525,11,2013-02-13 13:46:57
525,7,2013-03-07 07:27:42
525,9,2013-03-07 11:49:48
525,1,2013-03-22 11:50:04
526,0,2010-03-19 13:24:30
526,11,2010-03-22 12:43:02
526,13,2010-03-22 12:43:09
526,11,2010-03-22 12:45:17
526,13,2010-03-22 12:45:24
526,11,2010-04-16 12:55:48
526,9,2010-04-16 12:55:53
526,1,2010-05-01 12:56:07
527,0,2011-12-15 08:37:04
527,9,2011-12-16 14:05:44
527,9,2011-12-16 14:05:44
527,1,2012-02-01 08:40:51
528,0,2010-11-17 08:29:38
528,11,2010-11-17 08:30:01
528,9,2010-11-17 08:31:31
528,1,2010-12-18 08:30:30
530,0,2011-04-12 04:54:12
530,11,2011-04-13 06:26:02
530,13,2011-04-13 06:28:28
530,11,2011-04-20 05:40:17
530,9,2011-04-20 05:40:30
530,1,2011-05-20 04:20:18
531,0,2011-12-19 13:47:05
531,11,2011-12-21 07:58:34
531,9,2011-12-21 09:13:41
531,1,2012-01-19 13:50:41
532,0,2013-09-25 06:47:44
532,0,2013-09-26 10:57:11
532,11,2013-09-26 10:57:23
532,13,2013-09-27 07:04:10
532,11,2013-10-08 05:30:06
532,13,2013-10-09 06:39:27
532,9,2013-11-08 07:13:32
532,1,2013-11-23 07:13:49
533,0,2011-03-30 13:03:03
533,11,2011-03-30 13:03:19
533,9,2011-03-30 13:04:15
533,1,2011-05-04 13:00:31
534,0,2012-01-09 09:19:35
534,11,2012-01-09 14:14:26
534,9,2012-01-09 14:14:53
534,9,2012-01-09 14:14:53
534,1,2012-02-09 09:20:25
536,0,2011-10-03 10:15:39
536,11,2011-10-06 04:57:15
536,9,2011-10-06 04:58:40
536,1,2011-11-03 12:20:16
537,0,2011-12-14 12:25:19
537,11,2011-12-14 12:27:07
537,9,2011-12-15 07:19:48
537,1,2012-01-15 00:02:28
538,0,2012-05-22 04:02:11
538,11,2012-05-23 05:06:15
538,9,2012-05-24 05:27:18
538,1,2012-07-14 04:11:12
539,0,2013-05-06 07:59:01
539,11,2013-05-14 06:27:40
539,13,2013-05-22 07:35:21
539,9,2013-05-24 06:54:23
539,1,2013-06-08 06:54:44
540,0,2010-01-21 06:52:31
540,11,2010-02-17 08:05:11
540,9,2010-02-17 08:05:17
540,1,2010-03-04 08:05:28
541,0,2012-01-18 13:03:59
541,11,2012-01-18 13:04:20
541,9,2012-01-18 13:35:35
541,1,2012-02-18 13:10:24
543,0,2012-04-18 05:57:02
543,11,2012-04-18 09:32:41
543,9,2012-04-18 11:41:41
543,1,2012-05-26 06:00:20
544,0,2012-05-30 10:25:09
544,11,2012-05-30 10:41:30
544,9,2012-05-30 11:07:57
544,1,2012-06-30 10:30:43
545,0,2011-02-09 12:35:27
545,11,2011-02-09 13:16:21
545,9,2011-02-09 13:24:44
545,1,2011-04-09 10:40:25
549,0,2012-03-19 06:26:04
549,11,2012-03-19 06:26:14
549,9,2012-03-19 06:47:06
549,1,2012-04-26 04:30:52
550,0,2010-09-01 11:54:35
550,0,2010-09-01 12:01:57
550,11,2010-09-01 13:05:15
550,9,2010-09-01 13:05:28
550,1,2010-10-02 12:00:28
551,0,2013-02-21 11:33:14
551,11,2013-03-11 05:57:30
551,7,2013-03-11 09:37:52
551,7,2013-03-13 06:27:08
551,9,2013-03-13 07:12:26
551,1,2013-03-28 07:12:45
553,0,2012-07-17 07:41:41
553,9,2012-07-18 11:59:06
553,9,2012-07-18 11:59:06
553,1,2012-09-01 07:50:31
554,0,2010-10-22 07:29:09
554,11,2010-10-25 07:15:00
554,9,2010-10-25 07:15:20
554,1,2010-12-02 09:30:26
555,0,2010-05-18 11:55:10
555,11,2010-05-19 06:28:36
555,13,2010-05-19 07:31:11
555,11,2010-05-19 10:25:26
555,13,2010-05-19 11:10:40
555,11,2010-05-21 10:33:18
555,13,2010-05-21 10:44:25
555,11,2010-05-27 04:28:34
555,9,2010-05-27 04:30:29
555,11,2010-05-28 10:57:34
555,13,2010-05-28 11:24:06
555,11,2010-06-04 09:14:15
555,9,2010-06-04 09:14:22
555,1,2010-06-19 09:14:37
556,0,2013-02-20 07:58:27
556,0,2013-03-08 06:25:42
556,11,2013-03-08 06:30:43
556,9,2013-03-08 06:34:08
556,1,2013-03-23 06:34:25
557,5,2011-05-18 05:39:41
557,0,2011-05-18 05:39:49
557,11,2011-05-18 05:41:36
557,13,2011-05-23 12:20:54
557,11,2011-05-26 04:55:33
557,9,2011-05-26 04:56:00
557,1,2011-07-07 07:10:33
558,0,2012-08-09 12:16:14
558,9,2012-09-10 12:35:07
558,9,2012-09-10 12:35:07
558,1,2012-09-25 12:35:24
559,11,2013-03-19 12:59:55
559,9,2013-04-04 04:44:00
559,9,2013-04-04 04:44:00
559,1,2013-04-19 04:44:15
561,0,2012-03-26 05:58:13
561,11,2012-03-26 10:33:44
561,9,2012-03-26 10:57:44
561,1,2012-05-24 06:00:32
562,0,2011-01-14 07:39:50
562,11,2011-01-20 10:04:43
562,9,2011-02-03 12:41:13
562,1,2011-02-18 12:41:29
563,0,2012-07-27 10:07:27
563,11,2012-07-30 04:52:15
563,9,2012-07-30 05:06:49
563,1,2012-09-09 10:10:32
564,0,2013-03-15 07:06:19
564,13,2013-03-15 07:27:49
564,13,2013-03-15 07:27:49
564,11,2013-04-02 04:14:33
564,9,2013-04-10 05:39:28
564,9,2013-04-10 05:39:29
564,1,2013-04-25 05:39:42
565,0,2013-11-18 07:49:48
565,11,2013-11-18 11:39:21
565,13,2013-11-21 13:31:39
565,9,2013-12-04 14:26:10
565,1,2013-12-19 14:26:27
566,0,2012-03-15 11:33:06
566,11,2012-03-16 11:13:00
566,9,2012-03-16 11:58:02
566,1,2012-04-17 09:41:20
567,0,2013-08-07 07:25:31
567,11,2013-08-29 05:52:45
567,13,2013-08-29 09:45:24
567,9,2013-08-29 11:28:53
567,1,2013-09-13 11:29:09
568,0,2010-02-10 08:25:33
568,11,2010-02-10 08:33:38
568,9,2010-02-10 08:33:49
568,1,2010-03-13 08:30:26
569,0,2013-06-14 04:52:16
569,11,2013-06-14 04:53:18
569,13,2013-06-14 05:16:59
569,9,2013-07-04 07:15:52
569,1,2013-07-19 07:16:09
570,0,2011-02-22 14:16:45
570,11,2011-02-22 14:17:02
570,9,2011-02-22 14:21:07
570,1,2011-04-07 12:20:24
571,0,2011-02-10 12:35:19
571,11,2011-02-10 12:35:42
571,9,2011-02-16 12:41:24
571,1,2011-04-03 10:40:41
572,0,2011-01-13 12:32:17
572,0,2011-01-17 14:34:43
572,11,2011-01-18 14:07:38
572,9,2011-01-18 14:21:17
572,1,2011-02-19 12:40:57
573,0,2011-04-07 05:54:07
573,11,2011-04-07 05:54:39
573,9,2011-04-08 13:08:18
573,1,2011-05-21 06:07:05
574,0,2010-11-29 08:46:31
574,11,2010-11-30 07:16:23
574,9,2010-11-30 07:33:58
574,1,2011-01-13 08:50:19
576,0,2011-10-07 06:39:01
576,11,2011-10-07 07:16:18
576,9,2011-10-07 07:29:53
576,1,2011-11-20 08:40:24
577,0,2010-07-07 07:51:47
577,13,2010-07-13 13:14:46
577,11,2010-07-16 05:47:11
577,13,2010-07-16 07:17:21
577,11,2010-07-28 07:25:45
577,9,2010-07-28 07:26:18
577,1,2010-08-12 07:26:39
578,0,2013-01-08 15:05:45
578,9,2013-01-24 11:36:45
578,9,2013-01-24 11:36:46
578,1,2013-02-08 11:36:59
579,0,2012-05-18 09:08:58
579,11,2012-05-24 07:00:37
579,9,2012-05-25 05:12:16
579,1,2012-06-20 09:10:23
580,0,2012-03-06 06:21:53
580,11,2012-03-07 06:31:07
580,9,2012-03-13 12:17:40
580,1,2012-04-19 04:30:32
583,0,2010-07-06 09:34:55
583,11,2010-07-09 06:04:12
583,9,2010-07-09 06:06:26
583,1,2010-08-19 09:40:17
584,0,2011-03-02 06:36:18
584,11,2011-03-02 13:02:17
584,9,2011-03-02 13:02:31
584,9,2011-03-02 13:02:31
584,1,2011-04-17 04:42:06
585,0,2011-09-15 12:02:26
585,9,2011-09-15 12:04:53
585,1,2011-11-04 14:10:45
586,0,2012-05-21 11:03:46
586,11,2012-05-24 09:34:06
586,13,2012-05-30 05:18:26
586,9,2012-05-30 09:59:27
586,1,2012-06-22 05:50:12
587,0,2010-03-18 09:41:30
587,0,2010-03-18 09:41:42
587,11,2010-03-18 09:42:31
587,9,2010-03-18 09:42:36
587,1,2010-05-01 07:50:28
588,0,2010-07-01 12:49:42
588,0,2010-07-01 13:00:22
588,0,2010-07-01 13:00:32
588,11,2010-07-02 06:41:09
588,9,2010-07-02 07:13:08
588,11,2010-07-05 03:57:31
588,2,2010-07-05 03:57:40
588,9,2010-07-05 03:57:48
588,11,2010-07-05 03:58:47
588,2,2010-07-05 03:58:52
588,9,2010-07-05 04:12:29
588,1,2010-08-05 12:50:24
589,0,2011-07-26 12:29:54
589,11,2011-07-27 04:41:16
589,9,2011-07-27 07:33:26
589,1,2011-08-26 12:32:16
590,0,2012-07-02 04:35:06
590,11,2012-07-02 08:00:33
590,9,2012-07-02 08:01:29
590,1,2012-08-03 04:40:13
591,0,2011-07-07 05:40:38
591,0,2011-07-07 10:06:36
591,11,2011-07-08 09:25:13
591,9,2011-07-08 09:26:33
591,1,2011-08-20 05:50:52
592,0,2012-02-06 13:06:10
592,11,2012-02-06 13:21:24
592,9,2012-02-06 13:30:10
592,1,2012-03-21 13:10:55
594,0,2011-02-08 14:23:57
594,11,2011-02-08 14:25:09
594,11,2011-02-08 14:30:55
594,9,2011-02-10 08:26:00
594,11,2011-02-15 06:48:42
594,9,2011-02-18 12:00:23
594,1,2011-04-04 10:00:59
595,0,2010-01-13 11:09:31
595,11,2010-01-26 07:50:48
595,9,2010-01-26 07:50:55
595,1,2010-02-13 11:10:27
595,1,2010-02-13 11:10:27
596,0,2013-06-19 07:41:38
596,0,2013-06-19 07:42:32
596,0,2013-07-15 07:02:09
596,9,2013-07-22 07:51:26
596,1,2013-08-06 07:51:44
598,0,2012-04-20 07:16:12
598,11,2012-05-04 06:25:10
598,13,2012-05-04 06:51:57
598,9,2012-05-07 10:49:07
598,1,2012-05-22 10:49:30
599,0,2011-01-03 07:00:18
599,11,2011-01-04 13:05:46
599,9,2011-01-04 13:06:22
599,1,2011-02-20 07:10:35
600,0,2011-06-21 06:39:24
600,11,2011-06-21 09:50:41
600,13,2011-06-21 09:50:48
600,11,2011-06-21 11:17:11
600,9,2011-06-21 11:17:20
600,1,2011-08-06 06:40:51
602,0,2011-06-28 11:58:42
602,0,2011-06-28 11:59:02
602,11,2011-06-29 04:49:41
602,13,2011-06-29 07:19:37
602,11,2011-07-05 05:20:48
602,9,2011-07-05 05:23:41
602,1,2011-08-04 10:10:28
603,0,2011-06-21 04:56:01
603,0,2011-06-21 04:56:15
603,11,2011-06-27 06:24:21
603,9,2011-07-01 06:59:29
603,1,2011-07-22 05:00:18
604,0,2010-09-20 12:49:31
604,11,2010-09-22 12:22:24
604,9,2010-09-22 12:24:06
604,1,2010-11-03 14:50:25
605,0,2013-04-17 04:40:27
605,11,2013-05-02 07:34:28
605,13,2013-05-02 07:49:00
605,9,2013-05-08 09:19:28
605,1,2013-05-23 09:19:40
606,0,2011-12-07 06:51:54
606,9,2011-12-07 06:52:27
606,1,2012-02-04 07:00:42
608,0,2011-08-03 09:12:01
608,11,2011-08-04 06:17:48
608,13,2011-08-04 07:16:53
608,9,2011-08-23 08:02:25
608,11,2011-08-29 04:35:28
608,11,2011-08-29 12:55:58
608,9,2011-09-02 05:44:54
608,9,2011-09-02 05:44:55
608,1,2011-09-22 10:00:29
609,0,2011-02-18 09:09:21
609,11,2011-02-18 09:09:48
609,9,2011-02-18 09:31:27
609,1,2011-03-23 09:11:37
610,0,2012-06-21 13:00:11
610,11,2012-06-22 06:47:49
610,9,2012-06-22 11:06:24
610,1,2012-07-24 13:00:42
612,0,2010-12-14 14:19:51
612,11,2010-12-17 08:45:21
612,13,2010-12-23 13:26:07
612,11,2011-01-18 09:15:13
612,9,2011-01-18 09:15:29
612,1,2011-02-02 09:15:44
613,0,2012-05-17 12:55:39
613,9,2012-05-17 12:55:56
613,1,2012-07-04 13:00:24
614,0,2010-10-21 06:03:54
614,11,2010-10-26 07:32:18
614,9,2010-10-26 07:32:35
614,1,2010-11-24 08:10:51
615,0,2012-06-22 10:55:05
615,11,2012-06-22 10:55:18
615,9,2012-06-25 11:19:32
615,1,2012-08-05 11:00:20
616,0,2013-03-12 06:51:06
616,11,2013-03-28 06:35:13
616,9,2013-03-28 06:48:51
616,1,2013-04-12 04:49:05
618,0,2012-05-22 11:58:08
618,11,2012-05-23 04:17:33
618,9,2012-05-23 05:35:16
618,1,2012-07-04 12:00:28
620,0,2010-08-10 04:35:43
620,0,2010-08-17 12:37:56
620,11,2010-09-03 11:00:24
620,13,2010-09-03 11:00:38
620,11,2010-09-06 05:48:33
620,9,2010-09-06 05:51:51
620,11,2010-09-06 07:19:16
620,13,2010-09-06 07:19:24
620,11,2010-09-06 10:51:34
620,9,2010-09-06 10:52:08
620,1,2010-09-21 10:52:24
621,0,2011-12-28 12:13:57
621,11,2011-12-28 12:33:19
621,9,2011-12-28 12:35:20
621,1,2012-02-10 12:20:13
622,0,2012-04-20 04:04:50
622,11,2012-04-20 04:04:59
622,9,2012-04-20 10:26:14
622,9,2012-04-20 10:26:15
622,1,2012-06-03 04:10:36
623,0,2013-05-14 11:19:09
623,11,2013-05-30 03:56:35
623,9,2013-05-30 04:08:15
623,1,2013-06-14 04:08:33
624,0,2011-08-24 09:52:15
624,11,2011-08-24 10:30:02
624,9,2011-08-24 10:33:51
624,1,2011-10-22 10:00:25
625,0,2010-04-22 04:25:04
625,11,2010-04-22 04:38:05
625,9,2010-05-03 04:08:01
625,1,2010-06-09 04:30:50
626,0,2013-10-24 04:09:55
626,11,2013-10-25 10:32:20
626,13,2013-10-25 10:37:41
626,9,2013-11-20 06:23:11
626,1,2013-12-05 06:23:30
627,0,2011-12-30 14:04:01
627,11,2012-01-03 07:00:45
627,9,2012-01-16 11:58:46
627,1,2012-02-01 14:10:29
628,0,2012-04-11 11:51:15
628,11,2012-04-11 12:11:06
628,9,2012-04-12 04:33:40
628,1,2012-05-25 12:00:30
633,0,2012-04-03 10:09:37
633,11,2012-04-03 10:48:05
633,9,2012-04-03 11:15:19
633,1,2012-05-11 10:10:25
635,0,2013-04-08 12:21:30
635,11,2013-04-08 12:22:07
635,9,2013-05-06 04:23:07
635,1,2013-05-21 04:23:16
638,0,2011-11-25 08:32:46
638,9,2011-11-25 09:19:08
638,1,2011-12-28 08:40:30
639,0,2013-02-27 08:16:25
639,11,2013-03-04 09:26:58
639,9,2013-03-15 08:12:45
639,1,2013-03-30 08:12:56
642,5,2013-04-24 06:56:51
642,0,2013-04-24 07:03:05
642,0,2013-04-26 05:08:24
642,11,2013-04-29 05:44:36
642,9,2013-05-10 04:18:08
642,1,2013-05-25 04:18:25
643,0,2011-07-06 04:52:32
643,11,2011-07-06 06:03:53
643,9,2011-07-07 12:53:57
643,1,2011-08-06 05:00:48
644,0,2010-10-29 11:23:28
644,11,2010-10-29 11:23:41
644,9,2010-10-29 11:23:49
644,1,2010-12-08 13:30:32
645,0,2010-09-20 12:57:01
645,11,2010-09-21 04:45:37
645,9,2010-09-21 04:53:48
645,1,2010-11-12 15:01:05
646,0,2012-10-01 12:53:34
646,11,2012-10-02 11:48:29
646,13,2012-10-16 12:10:47
646,9,2012-10-25 04:08:23
646,1,2012-11-09 06:08:39
647,0,2010-09-30 12:19:26
647,11,2010-09-30 12:49:54
647,9,2010-10-01 05:33:04
647,1,2010-11-02 14:21:03
648,0,2010-09-24 07:33:04
648,11,2010-09-28 07:32:37
648,9,2010-09-28 10:07:51
648,9,2010-09-28 10:07:51
648,1,2010-11-07 09:40:38
650,0,2011-02-02 08:24:41
650,11,2011-02-02 08:24:54
650,9,2011-02-02 08:57:04
650,1,2011-03-09 08:30:31
652,0,2011-10-27 12:42:18
652,11,2011-10-31 09:26:25
652,9,2011-11-08 14:51:00
652,1,2011-11-29 15:55:04
653,0,2012-07-31 11:45:22
653,11,2012-08-02 09:13:57
653,13,2012-08-14 12:55:14
653,9,2012-08-27 05:59:38
653,1,2012-09-11 05:59:53
654,0,2012-02-20 07:32:11
654,11,2012-02-20 08:26:08
654,9,2012-02-21 08:40:26
654,1,2012-03-29 05:40:25
655,0,2010-04-21 12:50:40
655,11,2010-05-17 12:41:42
655,9,2010-05-20 05:42:23
655,1,2010-06-04 05:42:39
657,0,2011-01-28 09:31:22
657,11,2011-02-04 14:36:54
657,9,2011-02-07 13:01:39
657,1,2011-03-13 09:40:23
658,0,2012-05-15 05:12:50
658,11,2012-05-15 05:13:09
658,9,2012-05-15 06:50:17
658,1,2012-06-30 05:20:41
659,0,2012-06-05 10:12:47
659,11,2012-06-05 10:12:54
659,13,2012-06-05 10:22:26
659,9,2012-06-26 07:30:23
659,1,2012-07-11 07:30:42
660,0,2010-09-01 12:03:24
660,11,2010-09-10 12:20:12
660,9,2010-09-21 05:51:40
660,1,2010-10-06 05:51:59
661,0,2010-04-13 06:52:20
661,11,2010-04-13 11:33:13
661,9,2010-04-13 11:33:17
661,11,2010-04-13 11:34:02
661,2,2010-04-13 11:34:05
661,9,2010-04-13 11:34:09
661,11,2010-04-13 11:34:31
661,2,2010-04-13 11:34:35
661,9,2010-04-13 11:34:46
661,1,2010-05-27 07:00:22
663,0,2012-03-15 13:39:13
663,11,2012-03-16 14:28:29
663,9,2012-03-19 11:26:56
663,1,2012-05-06 11:40:39
665,0,2012-01-26 09:20:22
665,11,2012-01-26 09:58:23
665,9,2012-01-26 12:29:11
665,9,2012-01-26 12:29:12
665,1,2012-02-28 09:30:30
666,0,2012-02-03 09:25:26
666,11,2012-02-09 06:15:34
666,9,2012-02-10 08:20:55
666,1,2012-03-22 09:30:36
667,0,2012-02-22 12:16:52
667,11,2012-02-22 14:14:07
667,11,2012-02-22 14:23:57
667,9,2012-02-23 07:47:38
667,1,2012-03-24 12:20:19
668,0,2011-02-25 08:55:02
668,11,2011-02-25 11:26:45
668,9,2011-02-25 11:28:30
668,1,2011-04-16 07:01:15
669,0,2011-10-24 06:55:40
669,11,2011-10-24 06:56:20
669,9,2011-10-24 12:24:27
669,1,2011-12-09 09:00:49
670,0,2012-04-02 13:04:30
670,11,2012-04-05 04:30:00
670,9,2012-04-05 13:03:45
670,1,2012-05-16 13:01:09
671,0,2012-03-21 12:50:05
671,11,2012-03-22 11:24:03
671,9,2012-03-27 06:59:27
671,1,2012-04-21 11:00:28
673,0,2013-02-06 12:59:57
673,11,2013-02-22 06:23:35
673,13,2013-02-22 11:46:07
673,9,2013-03-13 13:09:37
673,1,2013-03-28 13:09:54
674,0,2013-06-27 07:37:50
674,11,2013-07-05 04:07:07
674,11,2013-07-15 05:41:41
674,13,2013-07-15 05:50:15
674,9,2013-07-15 06:15:42
674,1,2013-07-30 06:15:57
675,0,2011-07-21 06:50:37
675,11,2011-07-21 06:50:49
675,13,2011-07-21 06:57:29
675,9,2011-07-29 09:41:19
675,11,2011-08-04 04:38:50
675,13,2011-08-04 05:19:41
675,9,2011-08-11 07:25:52
675,1,2011-08-26 07:26:07
676,0,2011-08-30 04:29:11
676,11,2011-08-31 04:51:07
676,9,2011-09-07 10:59:36
676,1,2011-10-13 04:30:29
677,0,2011-11-23 11:05:45
677,11,2011-11-23 11:05:54
677,9,2011-11-23 12:11:15
677,1,2011-12-24 11:14:10
678,0,2013-07-15 08:20:45
678,11,2013-07-29 04:05:35
678,13,2013-07-29 07:10:32
678,9,2013-08-05 04:17:05
678,1,2013-08-20 04:17:28
679,0,2010-08-10 04:16:09
679,11,2010-08-12 07:33:35
679,9,2010-08-13 04:24:41
679,1,2010-09-10 04:20:19
680,0,2013-04-23 07:46:27
680,11,2013-05-08 04:56:51
680,9,2013-06-03 11:42:39
680,1,2013-06-18 11:42:59
681,0,2011-06-21 12:02:21
681,0,2011-06-21 12:12:11
681,11,2011-06-22 09:53:59
681,9,2011-06-22 09:54:10
681,1,2011-08-18 12:10:26
682,0,2011-04-13 12:00:18
682,11,2011-04-13 12:00:37
682,9,2011-04-14 12:31:17
682,1,2011-05-27 12:10:42
683,0,2010-12-09 12:24:16
683,11,2010-12-10 06:08:21
683,9,2010-12-10 11:22:10
683,1,2011-01-11 12:30:22
684,0,2011-03-10 13:05:06
684,11,2011-03-11 07:25:32
684,9,2011-03-11 07:26:15
684,1,2011-04-23 11:10:41
686,0,2011-05-02 11:06:33
686,11,2011-05-02 11:06:52
686,9,2011-05-02 12:36:46
686,1,2011-06-02 11:11:25
688,0,2010-10-19 12:01:02
688,11,2010-10-19 12:01:34
688,9,2010-10-19 12:02:31
688,1,2010-12-03 14:10:16
689,0,2012-04-17 11:16:58
689,9,2012-04-17 11:17:35
689,9,2012-04-17 11:17:35
689,1,2012-06-02 11:20:16
690,0,2011-10-04 12:47:43
690,0,2011-10-07 10:29:10
690,9,2011-10-07 10:30:00
690,1,2011-11-17 14:52:25
691,0,2012-01-26 09:12:08
691,11,2012-02-03 09:21:30
691,13,2012-02-06 08:56:05
691,11,2012-02-06 13:16:39
691,13,2012-02-08 14:24:27
691,9,2012-02-10 06:17:49
691,1,2012-02-29 14:40:29
692,0,2010-01-15 15:11:07
692,11,2010-02-01 06:16:26
692,9,2010-02-01 06:30:33
692,1,2010-02-16 06:30:55
693,0,2010-12-07 06:25:43
693,0,2010-12-10 13:20:42
693,11,2010-12-10 13:21:07
693,13,2010-12-10 14:36:34
693,13,2010-12-10 14:36:35
693,11,2010-12-10 14:36:55
693,9,2010-12-10 14:37:15
693,1,2011-01-08 06:30:24
695,0,2011-06-06 09:44:47
695,11,2011-06-06 09:45:47
695,9,2011-06-06 13:04:48
695,1,2011-07-07 09:50:31
696,0,2010-12-01 12:30:44
696,11,2010-12-01 12:34:08
696,9,2010-12-02 08:37:02
696,1,2011-01-04 12:40:19
698,0,2011-11-07 07:21:13
698,11,2011-11-07 07:21:26
698,9,2011-11-07 08:16:59
698,1,2011-12-08 07:31:17
699,0,2011-11-24 08:01:02
699,11,2011-11-24 09:43:58
699,9,2011-11-24 09:44:44
699,1,2011-12-29 08:10:35
700,0,2011-06-22 12:46:54
700,0,2011-06-22 12:47:09
700,0,2011-06-23 09:22:54
700,11,2011-06-23 09:23:03
700,9,2011-06-23 09:24:05
700,1,2011-07-23 12:50:31
701,0,2010-10-15 05:27:20
701,11,2010-10-27 08:46:30
701,9,2010-10-27 08:46:36
701,1,2010-11-28 07:30:57
703,0,2011-01-12 09:12:07
703,11,2011-01-12 09:16:28
703,9,2011-01-12 09:16:36
703,1,2011-02-25 09:20:41
