CaseID,ActivityID,CompleteTimestamp
838,1,2012-05-09 12:40:15
840,0,2010-06-29 07:16:33
840,0,2010-06-29 07:21:16
840,11,2010-06-29 07:21:26
840,13,2010-06-29 12:33:26
840,9,2010-07-06 06:20:37
840,11,2010-07-12 09:48:04
840,9,2010-07-26 07:34:44
840,1,2010-08-10 07:34:50
842,0,2010-05-19 05:19:49
842,11,2010-05-19 05:27:41
842,9,2010-05-19 05:27:59
842,11,2010-05-19 07:43:52
842,2,2010-05-19 11:33:45
842,9,2010-06-09 11:02:17
842,1,2010-06-24 11:02:34
843,0,2010-12-22 07:57:47
843,11,2010-12-22 08:29:39
843,9,2010-12-22 08:40:09
843,11,2010-12-22 12:50:01
843,11,2011-01-13 12:29:56
843,9,2011-01-14 07:25:47
843,1,2011-01-29 07:26:12
844,5,2010-09-20 08:10:02
844,0,2010-09-20 09:43:23
844,11,2010-09-20 09:45:07
844,9,2010-09-20 09:45:16
844,1,2010-11-04 11:45:56
845,0,2012-07-17 07:44:26
845,11,2012-07-17 07:44:48
845,9,2012-07-18 10:11:34
845,1,2012-09-01 07:50:31
846,0,2013-07-26 07:58:19
846,11,2013-07-26 07:58:37
846,9,2013-07-29 05:45:30
846,11,2013-07-30 06:26:09
846,13,2013-07-30 10:12:31
846,11,2013-08-19 12:24:27
846,9,2013-08-20 07:09:21
846,1,2013-09-04 07:09:35
848,0,2012-03-20 06:19:39
848,11,2012-03-20 06:19:48
848,9,2012-03-22 14:03:47
848,1,2012-04-20 04:20:18
849,0,2011-06-17 05:04:48
849,11,2011-06-17 05:26:39
849,9,2011-06-17 05:27:42
849,1,2011-07-31 05:11:49
850,0,2012-12-19 09:27:42
850,7,2013-01-04 06:45:17
850,9,2013-01-04 07:28:11
850,9,2013-01-04 07:28:12
850,1,2013-01-19 07:28:31
851,0,2010-12-14 14:30:55
851,11,2011-01-19 06:04:23
851,9,2011-01-19 06:04:45
851,1,2011-02-03 06:05:05
852,0,2010-05-04 04:09:38
852,11,2010-05-21 05:04:17
852,9,2010-05-21 05:20:04
852,1,2010-06-05 05:20:16
853,0,2011-02-25 06:59:36
853,11,2011-03-01 13:41:56
853,9,2011-03-01 13:42:02
853,1,2011-04-10 05:01:05
854,0,2010-01-22 06:17:33
854,11,2010-01-22 06:46:15
854,9,2010-01-25 11:23:52
854,1,2010-03-14 08:38:11
855,0,2012-01-25 08:23:13
855,11,2012-01-25 08:58:06
855,9,2012-01-25 12:19:23
855,1,2012-02-29 08:30:35
856,0,2012-01-18 06:12:04
856,11,2012-01-18 06:21:52
856,9,2012-01-18 07:42:03
856,1,2012-02-18 06:21:43
858,0,2012-12-13 09:22:15
858,11,2013-01-02 07:01:08
858,9,2013-01-02 07:49:12
858,1,2013-01-17 07:49:28
859,0,2012-11-26 11:51:44
859,11,2012-11-29 14:25:52
859,13,2012-11-30 12:50:50
859,9,2012-12-17 07:09:54
859,1,2013-01-01 07:10:06
860,0,2012-01-18 09:26:59
860,11,2012-01-18 09:27:09
860,9,2012-01-19 11:21:00
860,1,2012-03-04 09:30:33
861,5,2010-06-15 06:45:10
861,0,2010-06-15 07:19:33
861,0,2010-06-15 07:35:33
861,11,2010-06-21 07:43:57
861,9,2010-06-21 07:46:55
861,1,2010-07-22 06:50:56
862,0,2011-07-14 11:27:08
862,0,2011-07-15 04:35:24
862,11,2011-07-15 06:09:20
862,9,2011-07-15 06:10:15
862,1,2011-08-16 11:30:19
863,0,2013-01-10 14:48:38
863,11,2013-01-11 09:54:25
863,9,2013-02-06 14:38:02
863,1,2013-02-21 14:38:19
867,0,2012-02-22 12:49:43
867,11,2012-02-22 12:49:52
867,9,2012-02-29 07:36:49
867,1,2012-03-24 12:50:18
868,0,2012-06-06 09:11:22
868,11,2012-06-11 09:07:08
868,13,2012-06-28 04:35:39
868,9,2012-07-16 04:32:02
868,1,2012-07-31 04:32:15
869,0,2011-12-05 09:39:11
869,11,2011-12-09 06:07:57
869,13,2011-12-19 08:35:06
869,9,2011-12-19 08:50:02
869,1,2012-01-05 10:00:31
870,0,2010-07-27 05:30:09
870,11,2010-07-27 05:30:25
870,9,2010-07-27 05:46:39
870,1,2010-08-27 05:40:22
871,0,2010-06-29 13:25:00
871,11,2010-07-21 05:40:38
871,9,2010-07-21 05:40:52
871,1,2010-08-05 05:41:04
872,0,2012-03-19 12:57:11
872,11,2012-03-20 11:19:21
872,9,2012-03-20 12:44:20
872,9,2012-03-20 12:44:21
872,1,2012-04-19 11:01:20
873,11,2011-12-14 05:59:23
873,9,2011-12-15 07:21:28
873,1,2012-01-28 15:00:55
874,0,2010-09-30 04:12:05
874,11,2010-09-30 06:52:04
874,9,2010-10-25 04:55:52
874,1,2010-11-09 06:56:09
875,0,2012-07-31 13:08:12
875,11,2012-08-06 06:01:23
875,13,2012-08-16 04:25:03
875,13,2012-08-16 04:25:03
875,9,2012-08-23 11:30:26
875,9,2012-08-23 11:30:29
875,1,2012-09-07 11:30:40
876,0,2013-07-31 07:34:03
876,11,2013-07-31 07:37:25
876,13,2013-08-02 05:47:20
876,9,2013-08-27 12:55:28
876,1,2013-09-11 12:55:48
877,0,2010-03-12 06:05:41
877,0,2010-04-23 04:26:34
877,11,2010-04-23 04:26:43
877,9,2010-04-23 04:26:48
877,1,2010-05-08 04:27:30
877,1,2010-05-08 04:27:30
878,0,2012-04-11 10:30:07
878,11,2012-04-12 06:29:39
878,9,2012-04-12 09:57:39
878,1,2012-05-12 10:40:20
879,0,2011-11-04 14:54:52
879,11,2011-11-07 09:46:09
879,9,2011-11-07 11:47:26
879,1,2011-12-18 15:00:27
880,0,2012-08-02 06:16:59
880,11,2012-08-13 09:36:47
880,9,2012-08-27 12:32:19
880,1,2012-09-11 12:32:34
881,0,2012-10-09 04:38:21
881,11,2012-10-16 09:24:31
881,9,2012-11-08 14:17:50
881,1,2012-11-23 14:18:03
882,0,2011-07-26 05:52:23
882,9,2011-07-26 10:32:51
882,1,2011-09-10 06:00:40
884,0,2013-01-09 12:35:09
884,11,2013-01-25 11:32:08
884,13,2013-01-25 11:36:36
884,9,2013-02-13 06:56:34
884,1,2013-02-28 06:56:50
885,0,2011-10-06 07:33:26
885,11,2011-10-06 10:43:09
885,13,2011-10-11 07:44:46
885,11,2011-10-11 07:45:33
885,9,2011-11-02 08:56:00
885,1,2011-11-17 08:56:14
886,0,2012-06-18 09:06:21
886,11,2012-06-19 04:27:50
886,9,2012-06-20 11:04:49
886,1,2012-08-02 05:13:31
889,0,2013-03-01 14:06:11
889,11,2013-03-18 12:04:03
889,9,2013-03-19 08:22:40
889,9,2013-03-19 08:22:40
889,1,2013-04-03 06:23:01
890,0,2011-10-06 07:23:22
890,11,2011-10-06 11:07:44
890,9,2011-10-06 11:31:30
890,1,2011-11-19 09:30:36
891,0,2012-04-10 12:26:36
891,11,2012-04-10 12:26:52
891,9,2012-04-10 12:27:52
891,1,2012-05-18 12:30:49
892,0,2012-07-26 12:47:26
892,11,2012-07-27 04:05:38
892,9,2012-07-31 12:15:04
892,1,2012-09-08 12:50:31
893,0,2012-02-24 07:12:34
893,11,2012-02-24 07:15:32
893,9,2012-02-27 14:27:15
893,1,2012-04-04 05:20:28
894,0,2012-03-26 12:15:23
894,0,2012-04-02 12:05:02
894,11,2012-04-05 11:44:29
894,13,2012-04-05 12:06:07
894,9,2012-04-19 04:21:30
894,1,2012-05-10 04:40:21
895,0,2011-04-14 13:01:20
895,11,2011-04-15 04:33:18
895,9,2011-04-20 12:08:23
895,1,2011-05-17 13:00:24
896,0,2010-12-28 10:04:45
896,11,2010-12-28 11:07:14
896,9,2010-12-28 11:08:04
896,1,2011-01-28 10:01:02
899,0,2012-05-31 11:59:53
899,11,2012-06-01 04:31:47
899,9,2012-06-01 07:23:06
899,1,2012-07-03 12:00:28
900,0,2010-06-22 06:39:51
900,11,2010-07-14 09:41:21
900,9,2010-07-14 10:00:08
900,1,2010-07-29 10:00:26
901,0,2011-09-29 06:51:55
901,9,2011-09-30 10:14:19
901,1,2011-11-01 09:00:50
902,0,2012-07-11 07:22:51
902,11,2012-07-18 11:04:41
902,13,2012-07-19 11:53:47
902,9,2012-07-26 12:27:12
902,1,2012-09-02 08:00:17
904,0,2013-02-01 07:18:07
904,11,2013-02-19 06:00:37
904,9,2013-02-19 07:04:50
904,1,2013-03-06 07:05:07
905,0,2012-09-24 05:04:04
905,11,2012-10-16 05:19:20
905,13,2012-10-19 06:49:50
905,9,2012-10-22 07:49:41
905,1,2012-11-06 09:49:54
906,0,2013-08-09 04:21:26
906,11,2013-08-29 05:53:15
906,13,2013-09-04 07:03:28
906,9,2013-09-16 04:16:15
906,1,2013-10-01 04:16:26
907,0,2012-08-07 05:54:51
907,11,2012-08-08 05:01:14
907,9,2012-08-09 05:04:18
907,1,2012-09-08 06:00:32
909,0,2012-07-31 04:56:57
909,11,2012-07-31 12:24:37
909,9,2012-08-02 06:47:41
909,1,2012-09-07 05:00:39
911,0,2011-05-30 12:54:40
911,11,2011-05-30 12:55:07
911,9,2011-06-08 10:30:46
911,1,2011-06-30 13:00:24
913,0,2011-03-14 11:26:57
913,13,2011-03-14 11:36:02
913,11,2011-03-14 11:42:25
913,13,2011-03-14 11:42:34
913,11,2011-03-15 11:40:41
913,9,2011-03-15 11:40:57
913,11,2011-03-15 12:29:04
913,13,2011-03-15 12:29:57
913,11,2011-03-22 07:04:35
913,9,2011-03-22 07:04:41
913,11,2011-03-22 12:46:21
913,13,2011-03-23 06:59:49
913,11,2011-04-04 05:07:53
913,9,2011-04-04 05:08:02
913,1,2011-04-19 05:08:15
914,0,2010-05-19 08:05:54
914,11,2010-05-21 06:24:48
914,13,2010-05-21 10:30:44
914,11,2010-05-24 11:53:10
914,9,2010-06-03 05:52:19
914,1,2010-06-22 08:00:18
915,0,2011-11-07 08:47:07
915,11,2011-11-07 08:47:27
915,9,2011-11-07 13:00:23
915,1,2011-12-08 08:50:25
916,0,2013-08-26 12:05:52
916,11,2013-09-10 05:50:37
916,13,2013-09-12 04:44:38
916,9,2013-09-12 09:47:35
916,1,2013-09-27 09:47:50
917,0,2012-01-09 14:19:22
917,9,2012-01-10 06:51:08
917,9,2012-01-10 06:51:08
917,1,2012-03-08 14:20:42
918,0,2012-03-05 11:42:13
918,11,2012-03-06 07:26:51
918,13,2012-03-13 12:52:53
918,9,2012-03-28 05:24:35
918,1,2012-04-12 05:24:49
919,0,2013-03-05 14:50:01
919,11,2013-03-21 07:40:43
919,13,2013-03-21 07:45:15
919,9,2013-03-21 08:45:58
919,1,2013-04-05 06:46:13
920,0,2011-06-17 07:37:50
920,11,2011-06-17 07:38:04
920,9,2011-07-04 12:16:02
920,1,2011-07-20 07:40:32
921,0,2013-09-09 12:35:10
921,11,2013-09-13 07:28:43
921,9,2013-10-03 04:09:53
921,1,2013-10-18 04:10:10
922,0,2012-06-04 06:52:48
922,11,2012-06-04 07:55:46
922,9,2012-06-04 11:40:41
922,1,2012-07-20 07:00:25
924,0,2010-11-17 08:33:15
924,11,2010-11-17 14:28:33
924,9,2010-11-23 08:30:41
924,11,2010-11-23 12:48:34
924,9,2010-11-23 14:05:42
924,1,2010-12-18 08:41:50
925,0,2013-01-18 12:28:08
925,11,2013-01-21 06:34:38
925,13,2013-01-21 06:41:31
925,9,2013-02-06 14:40:54
925,1,2013-02-21 14:41:09
926,0,2010-11-16 14:56:21
926,11,2010-11-16 14:58:52
926,13,2010-11-17 12:21:52
926,11,2010-11-19 11:03:17
926,9,2010-11-19 11:03:32
926,1,2010-12-23 15:00:50
928,0,2011-02-21 06:25:08
928,11,2011-02-21 06:25:49
928,9,2011-03-01 06:17:33
928,1,2011-04-06 04:30:37
930,0,2011-12-14 07:08:02
930,11,2011-12-16 13:30:54
930,9,2011-12-19 12:09:13
930,1,2012-01-27 07:11:21
931,0,2011-07-05 11:25:48
931,11,2011-07-06 05:06:03
931,9,2011-07-06 05:14:20
931,1,2011-08-18 11:30:26
933,0,2011-10-18 12:27:11
933,0,2011-10-24 07:39:17
933,11,2011-10-24 07:48:36
933,13,2011-11-03 13:44:05
933,9,2011-11-09 13:56:18
933,1,2011-12-09 14:40:27
934,0,2013-06-17 05:24:55
934,11,2013-06-17 05:49:07
934,11,2013-06-18 11:38:48
934,13,2013-06-19 06:14:01
934,9,2013-07-12 12:33:54
934,1,2013-07-27 12:34:13
935,0,2011-10-18 07:52:56
935,0,2011-10-18 07:54:34
935,11,2011-10-18 07:54:44
935,9,2011-10-18 07:59:56
935,1,2011-11-18 10:01:33
936,0,2011-05-16 10:57:58
936,11,2011-05-16 10:59:01
936,9,2011-06-01 04:56:16
936,1,2011-07-06 05:40:58
937,0,2012-02-15 09:25:07
937,11,2012-02-15 12:06:49
937,9,2012-02-28 14:14:35
937,1,2012-03-30 07:30:45
938,0,2013-05-06 05:44:50
938,0,2013-05-21 07:28:52
938,9,2013-05-22 04:24:20
938,1,2013-06-06 04:24:40
939,0,2012-07-09 07:59:03
939,11,2012-07-23 05:29:30
939,13,2012-07-24 06:44:24
939,9,2012-07-26 07:00:53
939,1,2012-08-11 09:20:23
940,0,2011-05-04 12:43:46
940,11,2011-05-04 12:44:03
940,11,2011-05-04 12:44:35
940,11,2011-05-05 09:18:34
940,9,2011-05-05 09:34:13
940,1,2011-06-10 12:55:34
941,0,2011-03-08 11:22:42
941,11,2011-03-08 11:23:13
941,13,2011-03-09 07:55:12
941,11,2011-03-11 09:42:54
941,9,2011-03-11 09:43:06
941,1,2011-04-10 07:43:34
943,0,2013-07-04 04:11:04
943,11,2013-07-04 04:25:35
943,13,2013-07-05 09:16:58
943,9,2013-07-31 05:44:53
943,1,2013-08-15 05:45:02
944,0,2010-09-03 05:36:48
944,11,2010-09-03 09:58:08
944,13,2010-09-09 07:27:49
944,11,2010-09-21 06:28:54
944,9,2010-09-22 06:58:32
944,1,2010-10-07 06:58:50
945,0,2010-11-02 11:49:59
945,11,2010-11-03 12:06:18
945,13,2010-11-03 12:06:51
945,11,2010-11-18 07:52:12
945,9,2010-11-18 07:52:18
945,1,2010-12-03 07:52:30
946,0,2010-05-27 12:09:54
946,13,2010-05-31 04:10:21
946,11,2010-06-14 06:08:43
946,9,2010-06-14 06:10:19
946,1,2010-07-15 12:10:29
947,0,2010-06-01 09:56:49
947,11,2010-06-01 13:14:25
947,9,2010-06-01 13:14:39
947,9,2010-06-01 13:14:40
947,1,2010-07-16 10:00:44
949,0,2010-05-17 05:15:30
949,11,2010-06-01 12:54:31
949,9,2010-06-07 07:32:29
949,1,2010-07-07 07:32:55
950,0,2012-07-13 05:48:25
950,11,2012-07-17 05:16:40
950,13,2012-07-31 04:21:21
950,9,2012-08-02 06:27:23
950,1,2012-09-01 06:27:41
951,5,2011-10-12 06:06:49
951,0,2011-10-12 06:07:17
951,11,2011-10-13 04:55:02
951,9,2011-10-17 04:30:02
951,1,2011-12-10 08:10:44
953,0,2012-02-21 09:15:35
953,11,2012-02-21 09:15:46
953,9,2012-02-29 08:17:51
953,1,2012-04-20 07:20:23
954,0,2013-01-04 06:53:47
954,9,2013-01-24 08:11:30
954,1,2013-02-08 08:11:49
955,0,2010-08-05 06:21:29
955,11,2010-08-05 06:21:43
955,9,2010-08-05 06:22:37
955,1,2010-09-09 06:30:42
956,0,2012-07-13 05:20:00
956,11,2012-07-13 10:25:40
956,13,2012-07-13 10:48:10
956,9,2012-07-18 04:05:36
956,1,2012-09-01 05:13:21
957,0,2013-11-15 12:25:30
957,11,2013-12-02 06:08:40
957,13,2013-12-02 07:06:00
957,9,2013-12-19 07:57:43
957,1,2014-01-03 07:57:58
959,0,2011-07-12 05:20:02
959,11,2011-07-12 05:20:15
959,9,2011-07-12 05:26:27
959,1,2011-08-25 05:30:48
960,0,2010-10-26 05:21:52
960,11,2010-10-26 05:27:12
960,9,2010-10-26 05:27:22
960,1,2010-12-12 07:30:54
961,0,2010-10-01 09:38:26
961,11,2010-10-04 04:17:17
961,9,2010-10-06 04:39:10
961,1,2010-11-14 11:41:40
962,0,2011-04-27 12:28:04
962,11,2011-04-27 12:40:31
962,13,2011-04-28 11:27:44
962,11,2011-05-05 07:09:25
962,9,2011-05-05 12:26:22
962,1,2011-06-04 09:12:46
963,0,2011-01-25 09:52:19
963,11,2011-01-25 11:33:42
963,9,2011-01-25 11:34:09
963,11,2011-01-27 09:05:03
963,9,2011-02-21 12:21:10
963,1,2011-03-08 12:21:25
964,0,2011-05-19 10:32:59
964,11,2011-05-19 10:33:09
964,11,2011-05-19 10:33:48
964,11,2011-05-20 04:11:34
964,9,2011-05-23 09:40:14
964,11,2011-05-30 04:35:08
964,9,2011-05-30 04:36:14
964,11,2011-06-06 05:22:01
964,11,2011-06-06 05:38:51
964,9,2011-06-06 10:31:21
964,1,2011-07-06 10:31:35
966,0,2013-03-06 11:21:21
966,11,2013-04-08 05:08:13
966,9,2013-04-08 07:22:51
966,1,2013-04-23 07:23:09
967,0,2010-10-25 10:14:08
967,11,2010-10-27 10:27:14
967,9,2010-10-27 10:29:30
967,1,2010-12-09 12:22:27
968,0,2012-02-08 13:06:37
968,11,2012-02-08 14:18:27
968,9,2012-02-08 15:00:48
968,1,2012-03-17 13:10:51
969,0,2012-05-07 12:01:23
969,11,2012-05-07 12:16:30
969,9,2012-05-10 10:52:34
969,1,2012-06-07 12:12:13
970,0,2010-06-10 07:43:14
970,11,2010-06-10 07:43:25
970,9,2010-06-14 06:07:21
970,1,2010-07-24 07:50:48
971,0,2012-05-15 10:07:50
971,11,2012-05-18 10:13:26
971,9,2012-05-18 10:34:49
971,9,2012-05-18 10:34:50
971,1,2012-06-15 10:10:30
972,5,2013-05-27 10:03:56
972,0,2013-05-30 04:32:46
972,11,2013-06-05 07:18:56
972,13,2013-06-06 11:03:23
972,9,2013-06-12 11:48:58
972,1,2013-06-27 11:49:14
973,0,2012-03-06 09:27:24
973,11,2012-03-09 09:40:02
973,13,2012-03-09 09:53:38
973,9,2012-03-12 11:31:31
973,1,2012-04-14 09:10:41
974,0,2012-03-08 11:25:05
974,11,2012-03-09 09:29:54
974,9,2012-03-19 12:15:08
974,9,2012-03-19 12:15:08
974,1,2012-04-18 10:15:20
975,0,2011-04-21 07:10:09
975,11,2011-04-27 07:48:07
975,11,2011-05-02 07:21:58
975,9,2011-05-02 09:05:44
975,1,2011-06-19 07:21:18
977,0,2010-09-01 12:44:25
977,11,2010-09-06 05:17:42
977,9,2010-09-06 05:18:33
977,1,2010-10-02 12:51:03
980,0,2010-07-08 04:59:13
980,11,2010-07-13 12:05:39
980,9,2010-07-13 12:06:33
980,1,2010-08-10 05:00:20
982,0,2011-02-15 08:09:26
982,11,2011-02-15 08:25:07
982,9,2011-02-15 08:25:46
982,1,2011-04-09 06:10:45
983,0,2013-05-06 04:10:20
983,11,2013-05-21 04:16:22
983,13,2013-05-21 11:37:13
983,9,2013-06-07 12:11:06
983,1,2013-06-22 12:11:26
984,0,2012-06-20 12:06:43
984,11,2012-06-21 04:35:18
984,13,2012-07-06 04:14:32
984,9,2012-07-06 07:16:01
984,1,2012-07-21 07:16:17
986,0,2012-08-30 12:52:54
986,11,2012-08-31 03:59:00
986,9,2012-09-17 04:38:19
986,1,2012-10-02 04:38:33
987,11,2011-11-09 11:18:35
987,9,2011-11-09 11:33:50
987,1,2011-12-17 11:20:13
988,0,2010-12-28 11:43:35
988,11,2010-12-28 11:57:57
988,9,2010-12-29 14:57:51
988,1,2011-02-10 11:51:03
989,0,2010-02-02 11:49:13
989,0,2010-02-02 12:04:15
989,11,2010-02-03 12:27:07
989,9,2010-02-03 12:27:16
989,1,2010-03-18 11:50:26
991,0,2010-12-20 08:06:34
991,11,2010-12-20 08:12:10
991,9,2010-12-20 09:49:25
991,1,2011-02-02 08:10:35
992,0,2013-08-07 07:27:24
992,11,2013-08-21 12:47:29
992,13,2013-08-23 04:28:45
992,9,2013-09-20 11:35:18
992,1,2013-10-05 11:35:28
993,0,2011-11-16 08:52:43
993,9,2011-11-16 12:43:45
993,1,2011-12-30 09:00:28
994,0,2013-01-23 07:57:53
994,11,2013-02-07 06:25:03
994,9,2013-02-08 06:05:46
994,1,2013-02-23 06:06:05
995,0,2011-07-05 12:20:57
995,11,2011-07-12 06:36:57
995,9,2011-07-12 06:37:59
995,1,2011-08-26 12:31:01
996,0,2011-02-10 13:59:50
996,11,2011-02-10 14:05:43
996,9,2011-02-11 06:23:15
996,1,2011-04-10 12:01:23
997,0,2011-02-16 14:53:55
997,11,2011-02-17 07:00:13
997,9,2011-02-17 12:18:05
997,11,2011-03-01 08:35:03
997,9,2011-03-01 12:25:32
997,1,2011-04-15 10:25:57
998,0,2012-05-14 11:37:56
998,11,2012-05-14 12:13:00
998,13,2012-05-16 05:39:14
998,9,2012-05-17 12:26:43
998,1,2012-06-16 09:30:28
999,0,2010-10-01 11:10:03
999,11,2010-10-04 04:18:28
999,13,2010-10-11 12:05:48
999,13,2010-10-11 12:05:49
999,11,2010-10-26 10:25:09
999,9,2010-10-26 10:25:21
999,1,2010-11-10 12:25:39
1000,0,2010-07-07 04:54:04
1000,11,2010-07-09 07:10:52
1000,9,2010-07-09 07:11:18
1000,1,2010-08-07 05:00:22
1001,0,2011-02-21 13:36:25
1001,11,2011-02-21 14:44:27
1001,9,2011-03-03 12:26:19
1001,1,2011-04-02 11:15:17
1002,0,2013-06-20 08:47:38
1002,11,2013-07-09 11:16:24
1002,13,2013-07-24 08:14:01
1002,9,2013-08-01 11:26:18
1002,1,2013-08-16 11:26:35
1004,0,2012-05-28 12:41:34
1004,11,2012-05-29 04:45:33
1004,9,2012-05-30 06:18:32
1004,1,2012-07-13 12:51:05
1005,0,2012-10-09 11:28:53
1005,11,2012-10-26 05:08:35
1005,13,2012-10-26 05:09:03
1005,9,2012-11-02 15:04:16
1005,1,2012-11-17 15:04:35
1007,0,2011-10-10 07:41:14
1007,11,2011-10-10 10:18:44
1007,9,2011-10-12 12:21:54
1007,1,2011-11-15 13:56:33
1008,0,2010-11-10 14:25:30
1008,11,2010-11-10 14:25:42
1008,9,2010-11-10 14:25:51
1008,1,2010-12-24 14:30:28
1009,0,2010-02-25 07:43:58
1009,11,2010-03-04 14:29:36
1009,9,2010-03-04 15:14:36
1009,11,2010-03-05 10:14:51
1009,13,2010-03-05 10:14:59
1009,11,2010-03-24 11:39:00
1009,9,2010-03-26 15:42:37
1009,1,2010-04-10 13:42:55
1010,0,2012-04-20 05:41:51
1010,11,2012-04-20 05:42:11
1010,13,2012-04-20 06:50:22
1010,9,2012-05-09 04:22:26
1010,1,2012-05-24 04:22:37
1012,0,2013-05-27 05:03:42
1012,0,2013-05-27 05:03:54
1012,11,2013-05-27 07:17:58
1012,9,2013-07-02 04:27:38
1012,1,2013-07-17 04:27:56
1013,0,2012-01-10 06:29:10
1013,11,2012-01-10 06:55:26
1013,9,2012-01-10 06:56:46
1013,1,2012-02-23 06:32:05
1014,0,2011-05-31 10:33:21
1014,11,2011-05-31 10:33:41
1014,9,2011-06-01 09:35:43
1014,1,2011-07-29 10:40:27
1015,0,2012-04-11 09:48:44
1015,11,2012-04-11 09:48:55
1015,13,2012-04-11 12:30:35
1015,9,2012-04-12 09:25:01
1015,1,2012-05-15 05:40:10
1016,0,2011-09-30 04:11:22
1016,11,2011-09-30 11:49:03
1016,9,2011-09-30 11:50:28
1016,1,2011-11-04 06:20:23
1018,0,2013-04-09 04:27:08
1018,11,2013-04-26 05:07:05
1018,9,2013-04-26 06:26:01
1018,1,2013-05-11 06:26:21
1019,0,2013-06-20 11:47:54
1019,11,2013-06-21 10:06:11
1019,13,2013-06-28 10:05:57
1019,9,2013-08-01 11:40:46
1019,1,2013-08-16 11:41:03
1021,0,2013-01-09 09:39:38
1021,9,2013-02-05 11:58:27
1021,1,2013-02-20 11:58:48
1024,0,2012-07-05 10:33:19
1024,11,2012-07-05 10:33:28
1024,9,2012-07-06 04:03:00
1024,1,2012-08-07 10:42:12
1025,0,2011-09-27 04:22:07
1025,11,2011-10-06 05:06:00
1025,9,2011-10-06 06:11:40
1025,1,2011-10-28 04:30:32
1026,0,2012-07-17 04:15:53
1026,11,2012-07-18 11:19:03
1026,9,2012-08-20 06:49:46
1026,1,2012-09-04 06:50:00
1027,0,2010-07-08 05:44:15
1027,11,2010-07-13 13:33:19
1027,9,2010-07-13 13:33:25
1027,1,2010-08-21 05:50:29
1028,0,2012-10-30 12:23:37
1028,11,2012-10-30 13:40:46
1028,9,2012-11-20 14:05:37
1028,1,2012-12-05 14:05:49
1029,0,2010-08-23 10:41:07
1029,11,2010-08-23 10:45:11
1029,9,2010-08-23 10:46:51
1029,1,2010-09-29 10:50:28
1030,0,2011-03-31 07:09:07
1030,11,2011-03-31 07:09:42
1030,9,2011-03-31 07:16:41
1030,1,2011-05-03 07:10:36
1031,0,2011-11-04 06:33:34
1031,11,2011-11-04 06:33:42
1031,9,2011-11-04 12:14:59
1031,1,2011-12-18 06:40:36
1035,0,2010-07-14 10:00:15
1035,11,2010-07-14 10:09:56
1035,9,2010-07-14 10:10:33
1035,1,2010-08-29 10:10:28
1036,0,2012-01-18 07:45:57
1036,11,2012-01-18 10:10:53
1036,9,2012-01-18 11:46:38
1036,9,2012-01-18 11:46:38
1036,1,2012-02-18 07:51:08
1037,0,2011-06-23 05:19:09
1037,0,2011-06-23 05:19:25
1037,11,2011-06-27 10:04:03
1037,9,2011-06-28 06:40:33
1037,1,2011-07-26 05:20:20
1038,0,2011-05-02 09:36:14
1038,11,2011-05-02 09:39:06
1038,11,2011-05-02 09:40:52
1038,9,2011-05-02 10:32:09
1038,1,2011-06-04 09:40:21
1039,0,2011-06-24 07:11:39
1039,11,2011-06-28 05:11:37
1039,9,2011-07-11 04:47:33
1039,1,2011-07-26 04:47:49
1040,0,2011-01-28 14:09:24
1040,11,2011-02-11 06:52:37
1040,9,2011-02-11 12:13:27
1040,11,2011-02-11 12:33:26
1040,13,2011-02-11 12:33:41
1040,11,2011-02-14 06:36:09
1040,9,2011-02-14 06:36:19
1040,1,2011-03-01 06:36:38
1041,0,2011-06-28 11:36:57
1041,0,2011-06-28 11:38:34
1041,11,2011-06-29 04:12:01
1041,13,2011-06-29 04:49:29
1041,11,2011-07-05 06:47:04
1041,9,2011-07-05 06:47:25
1041,1,2011-08-27 04:41:12
1042,0,2011-05-19 07:01:16
1042,11,2011-05-19 07:01:56
1042,9,2011-06-10 04:35:25
1042,1,2011-06-25 04:35:45
1043,0,2012-02-24 14:46:31
1043,11,2012-03-06 06:43:12
1043,9,2012-03-06 07:51:05
1043,1,2012-03-28 12:50:31
1044,0,2011-08-29 11:07:12
1044,0,2011-09-05 06:01:59
1044,11,2011-09-05 06:02:23
1044,9,2011-09-09 11:23:44
1044,1,2011-10-12 11:12:03
1045,0,2012-02-08 09:28:03
1045,11,2012-02-10 08:28:30
1045,9,2012-03-05 09:31:08
1045,1,2012-03-20 09:31:31
1046,0,2011-04-27 07:26:16
1046,11,2011-04-28 11:52:25
1046,9,2011-05-04 09:53:50
1046,1,2011-05-28 07:30:36
1048,0,2011-02-15 08:21:12
1048,11,2011-02-15 08:21:42
1048,9,2011-02-15 09:15:27
1048,1,2011-04-15 06:30:38
1049,0,2011-04-12 11:46:03
1049,11,2011-04-13 05:14:27
1049,11,2011-04-18 05:28:58
1049,13,2011-04-18 07:38:46
1049,11,2011-05-09 12:44:05
1049,9,2011-05-09 12:44:14
1049,11,2011-05-10 07:08:54
1049,13,2011-05-10 07:09:02
1049,11,2011-05-26 06:27:11
1049,9,2011-05-26 06:27:22
1049,1,2011-06-10 06:28:22
1050,0,2012-03-23 07:57:46
1050,11,2012-03-23 07:57:57
1050,13,2012-03-26 11:09:16
1050,9,2012-03-29 03:58:17
1050,1,2012-04-27 07:51:01
1052,0,2012-09-07 09:34:58
